# model=B23VideoMTWindowModel tfcu=videomt_window lora_rank=32 input_size=512 num_clips=1 num_frames=4
# loss=videomt aux=
# train_samples=DAVIS-VI_tra_DVI_30.npy;DAVIS-VI_tra_CPNET_30.npy val_samples=DAVIS-VI_val_DVI_20.npy;DAVIS-VI_val_CPNET_20.npy
# batch_size=2 lr=0.0001 params_total=343355218 params_trainable=40201042
epoch,lr,train_loss,train_main_loss,train_aux_loss,train_adapter_mask32_loss,train_adapter_boundary32_loss,train_tcu_momentary_loss,train_tcu_gradual_loss,train_tcu_cumulative_loss,train_sumi_sufficiency_loss,train_sumi_ib_kl,train_sumi_source_adv_loss,train_background_suppression_loss,train_sumi_loss,train_adapter_alpha,train_adapter_gate_mean,train_tcu_alpha,train_tcu_gate_momentary_mean,train_tcu_gate_gradual_mean,train_tcu_gate_cumulative_mean,train_tcu_quality_mean,train_ttf_alpha,train_ttf_residual_energy,train_loss_total,train_loss_seg,train_loss_bce,train_loss_focal_bce,train_loss_dice,train_loss_edge,train_loss_tda,train_tda_weight,train_iou,train_f1,train_precision,train_recall,train_accuracy,train_videomt_enabled,train_videomt_query_alpha,val_loss,val_main_loss,val_aux_loss,val_adapter_mask32_loss,val_adapter_boundary32_loss,val_tcu_momentary_loss,val_tcu_gradual_loss,val_tcu_cumulative_loss,val_sumi_sufficiency_loss,val_sumi_ib_kl,val_sumi_source_adv_loss,val_background_suppression_loss,val_sumi_loss,val_adapter_alpha,val_adapter_gate_mean,val_tcu_alpha,val_tcu_gate_momentary_mean,val_tcu_gate_gradual_mean,val_tcu_gate_cumulative_mean,val_tcu_quality_mean,val_ttf_alpha,val_ttf_residual_energy,val_loss_total,val_loss_seg,val_loss_bce,val_loss_focal_bce,val_loss_dice,val_loss_edge,val_loss_tda,val_tda_weight,val_iou,val_f1,val_precision,val_recall,val_accuracy,val_videomt_enabled,val_videomt_query_alpha
347,7.6503511e-06,0.62998103,0.62998103,,,,,,,,,,,,,,,,,,,,,0.62998103,,0.14312298,,0.48685803,0,,,0.6980344,0.81465995,0.77920206,0.86064829,0.97432362,1,-0.0047335338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,7.6377962e-06,0.59255999,0.59255999,,,,,,,,,,,,,,,,,,,,,0.59255999,,0.13624219,,0.4563178,0,,,0.73401975,0.84055504,0.80030289,0.88868121,0.97609189,1,-0.0047414333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,7.6252198e-06,0.6188943,0.6188943,,,,,,,,,,,,,,,,,,,,,0.6188943,,0.14080065,,0.47809365,0,,,0.7194531,0.83045304,0.76525575,0.91939439,0.97500944,1,-0.0047539925,0.60603103,0.60603103,,,,,,,,,,,,,,,,,,,,,0.60603103,,0.11180239,,0.49422864,0,,,0.71687511,0.8203251,0.79495151,0.88247031,0.9834225,1,-0.0047544809
350,7.612622e-06,0.65746024,0.65746024,,,,,,,,,,,,,,,,,,,,,0.65746024,,0.1409136,,0.51654665,0,,,0.69364306,0.81405105,0.75565361,0.88734223,0.97571189,1,-0.0046943539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,7.600003e-06,0.64869513,0.64869513,,,,,,,,,,,,,,,,,,,,,0.64869513,,0.14481861,,0.50387651,0,,,0.69872152,0.80734572,0.7604022,0.86671204,0.97481416,1,-0.0045946584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,7.5873627e-06,0.66478828,0.66478828,,,,,,,,,,,,,,,,,,,,,0.66478828,,0.15080694,,0.51398135,0,,,0.6812069,0.80273377,0.74932715,0.87895037,0.9736172,1,-0.0045658509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,7.5747015e-06,0.61502201,0.61502201,,,,,,,,,,,,,,,,,,,,,0.61502201,,0.13846843,,0.47655358,0,,,0.72791013,0.83588575,0.77960432,0.90901571,0.97453156,1,-0.0046398005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,7.5620193e-06,0.62107254,0.62107254,,,,,,,,,,,,,,,,,,,,,0.62107254,,0.13693085,,0.48414169,0,,,0.72426017,0.83477999,0.79991867,0.87465485,0.97647298,1,-0.0047019061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,7.5493164e-06,0.6330322,0.6330322,,,,,,,,,,,,,,,,,,,,,0.6330322,,0.15420437,,0.47882782,0,,,0.69028554,0.80945321,0.745107,0.89630857,0.96836395,1,-0.0045923877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,7.5365929e-06,0.62240106,0.62240106,,,,,,,,,,,,,,,,,,,,,0.62240106,,0.14039064,,0.48201041,0,,,0.70856638,0.81014625,0.78558939,0.84236721,0.97549562,1,-0.0046037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,7.5238489e-06,0.59717625,0.59717625,,,,,,,,,,,,,,,,,,,,,0.59717625,,0.14040556,,0.45677069,0,,,0.70632168,0.82282745,0.77206889,0.88567468,0.97275801,1,-0.0045095252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,7.5110844e-06,0.59663614,0.59663614,,,,,,,,,,,,,,,,,,,,,0.59663614,,0.13377622,,0.46285992,0,,,0.73100969,0.83941386,0.8131476,0.87547404,0.97527876,1,-0.0044156339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,7.4982998e-06,0.61660122,0.61660122,,,,,,,,,,,,,,,,,,,,,0.61660122,,0.14435876,,0.47224247,0,,,0.69724019,0.81126641,0.76272007,0.87141098,0.97543052,1,-0.0045120885,0.59337898,0.59337898,,,,,,,,,,,,,,,,,,,,,0.59337898,,0.11365075,,0.47972823,0,,,0.70410446,0.8080113,0.76958283,0.89739704,0.98214681,1,-0.0045160181
360,7.485495e-06,0.66609741,0.66609741,,,,,,,,,,,,,,,,,,,,,0.66609741,,0.15085982,,0.5152376,0,,,0.70097793,0.81732457,0.75522977,0.90922873,0.97372745,1,-0.004537229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,7.4726702e-06,0.63845868,0.63845868,,,,,,,,,,,,,,,,,,,,,0.63845868,,0.15901636,,0.47944232,0,,,0.65964018,0.78583806,0.73323031,0.86221614,0.96536865,1,-0.0045819369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,7.4598255e-06,0.65964112,0.65964112,,,,,,,,,,,,,,,,,,,,,0.65964112,,0.1345858,,0.52505531,0,,,0.69856653,0.81641816,0.76318916,0.8852266,0.97778225,1,-0.0046498249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,7.4469611e-06,0.60903258,0.60903258,,,,,,,,,,,,,,,,,,,,,0.60903258,,0.14927989,,0.45975269,0,,,0.68878126,0.80649636,0.76424188,0.86863151,0.96918097,1,-0.004597591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,7.4340771e-06,0.66472969,0.66472969,,,,,,,,,,,,,,,,,,,,,0.66472969,,0.13825094,,0.52647874,0,,,0.68135833,0.80718739,0.73762079,0.8955639,0.97558374,1,-0.0045926877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,7.4211736e-06,0.61356917,0.61356917,,,,,,,,,,,,,,,,,,,,,0.61356917,,0.16034285,,0.45322631,0,,,0.71142616,0.82497609,0.78847383,0.87598974,0.96138862,1,-0.0045807421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,7.4082508e-06,0.66999389,0.66999389,,,,,,,,,,,,,,,,,,,,,0.66999389,,0.14933717,,0.52065672,0,,,0.66067129,0.78770694,0.71402171,0.88764805,0.97193327,1,-0.0045426024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,7.3953088e-06,0.63349839,0.63349839,,,,,,,,,,,,,,,,,,,,,0.63349839,,0.13529742,,0.49820097,0,,,0.7083949,0.823321,0.78264598,0.87255545,0.97582903,1,-0.0044980223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,7.3823476e-06,0.64789496,0.64789496,,,,,,,,,,,,,,,,,,,,,0.64789496,,0.14757333,,0.50032163,0,,,0.68289444,0.7938711,0.73781503,0.87355422,0.97377723,1,-0.004427567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,7.3693676e-06,0.65147959,0.65147959,,,,,,,,,,,,,,,,,,,,,0.65147959,,0.13903922,,0.51244035,0,,,0.71968183,0.83403468,0.77825366,0.90446975,0.97603493,1,-0.0044898908,0.60113625,0.60113625,,,,,,,,,,,,,,,,,,,,,0.60113625,,0.1146245,,0.48651175,0,,,0.70922201,0.81423039,0.79082822,0.87689926,0.98294991,1,-0.0045155021
370,7.3563687e-06,0.6374849,0.6374849,,,,,,,,,,,,,,,,,,,,,0.6374849,,0.15559671,,0.48188818,0,,,0.64583631,0.77679853,0.71769703,0.85130614,0.96518984,1,-0.0044968105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,7.3433511e-06,0.59859102,0.59859102,,,,,,,,,,,,,,,,,,,,,0.59859102,,0.12683197,,0.47175905,0,,,0.73551687,0.8407497,0.78589832,0.91013944,0.97875169,1,-0.0044657921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,7.3303149e-06,0.57333499,0.57333499,,,,,,,,,,,,,,,,,,,,,0.57333499,,0.13270007,,0.44063492,0,,,0.74445548,0.85028614,0.80401525,0.90550162,0.97508065,1,-0.0045587304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,7.3172603e-06,0.65386284,0.65386284,,,,,,,,,,,,,,,,,,,,,0.65386284,,0.14326621,,0.51059662,0,,,0.65335652,0.77868666,0.74262307,0.8316818,0.96999613,1,-0.0045062125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,7.3041874e-06,0.64206731,0.64206731,,,,,,,,,,,,,,,,,,,,,0.64206731,,0.14116174,,0.50090555,0,,,0.67189528,0.79347101,0.7659995,0.82680636,0.97370307,1,-0.0044600683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,7.2910963e-06,0.57643765,0.57643765,,,,,,,,,,,,,,,,,,,,,0.57643765,,0.13259139,,0.44384627,0,,,0.74146471,0.84862403,0.81344187,0.8916014,0.97195717,1,-0.0044982458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,7.2779873e-06,0.58778609,0.58778609,,,,,,,,,,,,,,,,,,,,,0.58778609,,0.13271636,,0.45506973,0,,,0.73004747,0.83830858,0.78273745,0.90539922,0.9760829,1,-0.0045907289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,7.2648603e-06,0.62927856,0.62927856,,,,,,,,,,,,,,,,,,,,,0.62927856,,0.14047007,,0.4888085,0,,,0.70988249,0.81067303,0.76823149,0.88010631,0.97283916,1,-0.0045885944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,7.2517155e-06,0.58080326,0.58080326,,,,,,,,,,,,,,,,,,,,,0.58080326,,0.13212881,,0.44867445,0,,,0.71381157,0.82642872,0.77704629,0.886278,0.9745326,1,-0.0043978677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,7.2385531e-06,0.59260209,0.59260209,,,,,,,,,,,,,,,,,,,,,0.59260209,,0.12564192,,0.46696016,0,,,0.74331514,0.84804011,0.79730178,0.91409395,0.97967456,1,-0.0043079336,0.60996288,0.60996288,,,,,,,,,,,,,,,,,,,,,0.60996288,,0.11837221,,0.49159067,0,,,0.70509502,0.80773946,0.7683044,0.89905655,0.98195581,1,-0.0043199654
380,7.2253731e-06,0.61890206,0.61890206,,,,,,,,,,,,,,,,,,,,,0.61890206,,0.1300089,,0.48889316,0,,,0.71873365,0.83070263,0.78292903,0.88763734,0.97839559,1,-0.004369487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,7.2121759e-06,0.59385605,0.59385605,,,,,,,,,,,,,,,,,,,,,0.59385605,,0.14033722,,0.45351884,0,,,0.72175637,0.83205678,0.77307343,0.90652989,0.97356564,1,-0.0044621871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,7.1989613e-06,0.60535771,0.60535771,,,,,,,,,,,,,,,,,,,,,0.60535771,,0.12006691,,0.48529081,0,,,0.73896243,0.8467051,0.79403895,0.90957307,0.98005912,1,-0.0043845733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,7.1857297e-06,0.56286899,0.56286899,,,,,,,,,,,,,,,,,,,,,0.56286899,,0.12335914,,0.43950984,0,,,0.74585379,0.85137782,0.81365883,0.89425159,0.97591317,1,-0.004308882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,7.1724811e-06,0.59955949,0.59955949,,,,,,,,,,,,,,,,,,,,,0.59955949,,0.12768386,,0.47187562,0,,,0.72161684,0.83129183,0.79471713,0.87797648,0.97713741,1,-0.0043832208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,7.1592156e-06,0.60062918,0.60062918,,,,,,,,,,,,,,,,,,,,,0.60062918,,0.1371719,,0.46345727,0,,,0.68727345,0.8072092,0.73926172,0.90339727,0.9727766,1,-0.0044495962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,7.1459334e-06,0.57155465,0.57155465,,,,,,,,,,,,,,,,,,,,,0.57155465,,0.13015961,,0.44139503,0,,,0.7471855,0.84789347,0.8176898,0.88563075,0.97505109,1,-0.0046074166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,7.1326347e-06,0.60876057,0.60876057,,,,,,,,,,,,,,,,,,,,,0.60876057,,0.13606012,,0.47270045,0,,,0.68824306,0.801983,0.73984989,0.90176973,0.97555059,1,-0.0045989972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,7.1193195e-06,0.58305349,0.58305349,,,,,,,,,,,,,,,,,,,,,0.58305349,,0.12554368,,0.45750982,0,,,0.74395833,0.85099893,0.80933462,0.90171171,0.97682196,1,-0.0046107276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,7.105988e-06,0.6153326,0.6153326,,,,,,,,,,,,,,,,,,,,,0.6153326,,0.13033648,,0.48499612,0,,,0.71073271,0.82646008,0.78292349,0.87832656,0.97685585,1,-0.0046022708,0.5921504,0.5921504,,,,,,,,,,,,,,,,,,,,,0.5921504,,0.10627821,,0.48587219,0,,,0.71031283,0.81433969,0.79356284,0.87614811,0.98312107,1,-0.0045209448
390,7.0926403e-06,0.63740242,0.63740242,,,,,,,,,,,,,,,,,,,,,0.63740242,,0.13969507,,0.49770735,0,,,0.64977896,0.77758907,0.72694363,0.84297506,0.97274593,1,-0.0044561902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,7.0792766e-06,0.59244101,0.59244101,,,,,,,,,,,,,,,,,,,,,0.59244101,,0.13499951,,0.4574415,0,,,0.6960293,0.81349189,0.76541673,0.87249714,0.97163353,1,-0.0044127671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,7.065897e-06,0.6478941,0.6478941,,,,,,,,,,,,,,,,,,,,,0.6478941,,0.13836212,,0.50953197,0,,,0.67512096,0.79855618,0.74045154,0.8812244,0.97376575,1,-0.0044804924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,7.0525017e-06,0.56421888,0.56421888,,,,,,,,,,,,,,,,,,,,,0.56421888,,0.11949902,,0.44471986,0,,,0.7593519,0.85937947,0.81725116,0.90850593,0.97888136,1,-0.0046802938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,7.0390906e-06,0.5993762,0.5993762,,,,,,,,,,,,,,,,,,,,,0.5993762,,0.12916479,,0.47021142,0,,,0.69718943,0.81267038,0.77891355,0.8529207,0.97419758,1,-0.0047488261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,7.0256641e-06,0.59006826,0.59006826,,,,,,,,,,,,,,,,,,,,,0.59006826,,0.12202325,,0.46804502,0,,,0.73119044,0.84110951,0.78991901,0.90541634,0.97880084,1,-0.0046859858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,7.0122223e-06,0.59981982,0.59981982,,,,,,,,,,,,,,,,,,,,,0.59981982,,0.12150166,,0.47831815,0,,,0.73139738,0.8411088,0.79155578,0.90034077,0.97819405,1,-0.0046071823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,6.9987652e-06,0.64946901,0.64946901,,,,,,,,,,,,,,,,,,,,,0.64946901,,0.13963454,,0.50983447,0,,,0.67080451,0.79654919,0.74187399,0.86468346,0.97375669,1,-0.0044854891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,6.985293e-06,0.59891852,0.59891852,,,,,,,,,,,,,,,,,,,,,0.59891852,,0.12557163,,0.4733469,0,,,0.71173023,0.82812718,0.78872082,0.8832434,0.97676818,1,-0.0044472776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,6.9718058e-06,0.53682756,0.53682756,,,,,,,,,,,,,,,,,,,,,0.53682756,,0.13475179,,0.40207577,0,,,0.73341108,0.84241152,0.81049875,0.88413093,0.97065961,1,-0.0044486023,0.55277873,0.55277873,,,,,,,,,,,,,,,,,,,,,0.55277873,,0.095700388,,0.45707834,0,,,0.7174784,0.82056359,0.80658959,0.86777226,0.9836759,1,-0.0044772914
400,6.9583039e-06,0.59728353,0.59728353,,,,,,,,,,,,,,,,,,,,,0.59728353,,0.13659807,,0.46068546,0,,,0.69391229,0.81195776,0.75335786,0.88759594,0.96977107,1,-0.0044705273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,6.9447872e-06,0.64303636,0.64303636,,,,,,,,,,,,,,,,,,,,,0.64303636,,0.13271301,,0.51032335,0,,,0.68173224,0.80365574,0.74696362,0.88498565,0.97644736,1,-0.0044872043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,6.931256e-06,0.62016343,0.62016343,,,,,,,,,,,,,,,,,,,,,0.62016343,,0.13014595,,0.49001747,0,,,0.71116839,0.82123561,0.7680556,0.89753974,0.97797327,1,-0.0045585108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,6.9177104e-06,0.57989282,0.57989282,,,,,,,,,,,,,,,,,,,,,0.57989282,,0.12295596,,0.45693687,0,,,0.73522813,0.84116443,0.80808582,0.88029992,0.97646681,1,-0.004635197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,6.9041505e-06,0.5887105,0.5887105,,,,,,,,,,,,,,,,,,,,,0.5887105,,0.12350771,,0.46520279,0,,,0.69318996,0.81340501,0.75828299,0.88154006,0.97590672,1,-0.0046560223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,6.8905765e-06,0.57772682,0.57772682,,,,,,,,,,,,,,,,,,,,,0.57772682,,0.13389486,,0.44383195,0,,,0.69787453,0.81587646,0.77529195,0.8643282,0.97045987,1,-0.0047876039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,6.8769884e-06,0.59632627,0.59632627,,,,,,,,,,,,,,,,,,,,,0.59632627,,0.12554231,,0.47078395,0,,,0.71349561,0.82834706,0.77774913,0.8879395,0.97723462,1,-0.0047930168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,6.8633865e-06,0.55499355,0.55499355,,,,,,,,,,,,,,,,,,,,,0.55499355,,0.12452692,,0.43046662,0,,,0.73226704,0.84087268,0.7993577,0.89040842,0.97438463,1,-0.0046441452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,6.8497709e-06,0.55636198,0.55636198,,,,,,,,,,,,,,,,,,,,,0.55636198,,0.11949902,,0.43686297,0,,,0.74486368,0.84740804,0.80821848,0.89573688,0.97682781,1,-0.0045623415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,6.8361417e-06,0.51627936,0.51627936,,,,,,,,,,,,,,,,,,,,,0.51627936,,0.11884638,,0.39743298,0,,,0.73737607,0.84391437,0.80228595,0.89500852,0.97306178,1,-0.0045469044,0.54654145,0.54654145,,,,,,,,,,,,,,,,,,,,,0.54654145,,0.097391184,,0.44915027,0,,,0.71176705,0.81415776,0.78199747,0.88958948,0.98325543,1,-0.0045682918
410,6.822499e-06,0.59315381,0.59315381,,,,,,,,,,,,,,,,,,,,,0.59315381,,0.12152743,,0.47162638,0,,,0.71504845,0.82567829,0.77861877,0.88920243,0.97703517,1,-0.0046044793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,6.808843e-06,0.54553744,0.54553744,,,,,,,,,,,,,,,,,,,,,0.54553744,,0.11819722,,0.42734022,0,,,0.73876435,0.84499154,0.80641033,0.89078226,0.97693853,1,-0.0046762526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,6.7951738e-06,0.59868034,0.59868034,,,,,,,,,,,,,,,,,,,,,0.59868034,,0.13635946,,0.46232088,0,,,0.69952848,0.81630898,0.77000259,0.88163054,0.97159586,1,-0.004599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,6.7814916e-06,0.61102882,0.61102882,,,,,,,,,,,,,,,,,,,,,0.61102882,,0.1224504,,0.48857842,0,,,0.68596148,0.80233938,0.75860303,0.85641788,0.97643906,1,-0.0046058451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,6.7677965e-06,0.60201155,0.60201155,,,,,,,,,,,,,,,,,,,,,0.60201155,,0.12805498,,0.47395656,0,,,0.69617085,0.81086167,0.74981981,0.90370171,0.97880367,1,-0.0046044874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,6.7540886e-06,0.58973753,0.58973753,,,,,,,,,,,,,,,,,,,,,0.58973753,,0.11829883,,0.47143871,0,,,0.70007664,0.81051489,0.76277703,0.87009341,0.97802757,1,-0.0045399983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,6.7403681e-06,0.63154313,0.63154313,,,,,,,,,,,,,,,,,,,,,0.63154313,,0.11818251,,0.51336062,0,,,0.7008137,0.81674883,0.77614666,0.8673258,0.97909295,1,-0.0045340893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,6.7266351e-06,0.54339021,0.54339021,,,,,,,,,,,,,,,,,,,,,0.54339021,,0.1209205,,0.42246972,0,,,0.71249479,0.82596677,0.78148624,0.87947695,0.97606405,1,-0.0045756182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,6.7128897e-06,0.60103309,0.60103309,,,,,,,,,,,,,,,,,,,,,0.60103309,,0.12709931,,0.47393378,0,,,0.69038926,0.80843673,0.76201626,0.86526015,0.97501418,1,-0.0046168566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,6.6991322e-06,0.56498325,0.56498325,,,,,,,,,,,,,,,,,,,,,0.56498325,,0.1187816,,0.44620165,0,,,0.71515804,0.82044081,0.77788699,0.87539895,0.97678248,1,-0.0045900159,0.52354895,0.52354895,,,,,,,,,,,,,,,,,,,,,0.52354895,,0.094022384,,0.42952656,0,,,0.71604294,0.81819651,0.7998275,0.8752407,0.98376482,1,-0.0046147713
420,6.6853625e-06,0.62061936,0.62061936,,,,,,,,,,,,,,,,,,,,,0.62061936,,0.12292058,,0.49769878,0,,,0.66690405,0.79336903,0.73435505,0.8727756,0.97598225,1,-0.0045964665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,6.6715809e-06,0.55564331,0.55564331,,,,,,,,,,,,,,,,,,,,,0.55564331,,0.12091964,,0.43472366,0,,,0.72166079,0.82943094,0.79492669,0.87153352,0.9749349,1,-0.0044683539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,6.6577875e-06,0.50281979,0.50281979,,,,,,,,,,,,,,,,,,,,,0.50281979,,0.10988136,,0.39293843,0,,,0.7575099,0.8547407,0.80800508,0.91367317,0.97674907,1,-0.0044459398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,6.6439825e-06,0.53846444,0.53846444,,,,,,,,,,,,,,,,,,,,,0.53846444,,0.12480409,,0.41366036,0,,,0.70662562,0.82302645,0.81321785,0.84226129,0.97290815,1,-0.0045084698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,6.6301659e-06,0.55701029,0.55701029,,,,,,,,,,,,,,,,,,,,,0.55701029,,0.11241338,,0.44459691,0,,,0.73895961,0.84529388,0.79600549,0.90440693,0.97897803,1,-0.0046184793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,6.616338e-06,0.52341743,0.52341743,,,,,,,,,,,,,,,,,,,,,0.52341743,,0.11448966,,0.40892777,0,,,0.74609397,0.85007147,0.80858381,0.89818067,0.97662735,1,-0.0046496862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,6.6024988e-06,0.56056853,0.56056853,,,,,,,,,,,,,,,,,,,,,0.56056853,,0.12315342,,0.4374151,0,,,0.69293681,0.80958905,0.74731239,0.89226356,0.97544038,1,-0.0045736524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,6.5886485e-06,0.54127077,0.54127077,,,,,,,,,,,,,,,,,,,,,0.54127077,,0.11762495,,0.42364582,0,,,0.7386596,0.84693156,0.81009801,0.88953688,0.9754968,1,-0.0045914279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,6.5747873e-06,0.52406063,0.52406063,,,,,,,,,,,,,,,,,,,,,0.52406063,,0.10756313,,0.41649751,0,,,0.7515725,0.85326591,0.81278056,0.90134577,0.97947445,1,-0.0045496964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,6.5609152e-06,0.53735287,0.53735287,,,,,,,,,,,,,,,,,,,,,0.53735287,,0.10933218,,0.4280207,0,,,0.74151188,0.84805775,0.79842123,0.90930447,0.97799435,1,-0.004459348,0.54634736,0.54634736,,,,,,,,,,,,,,,,,,,,,0.54634736,,0.098912359,,0.44743501,0,,,0.70601651,0.80808432,0.76779435,0.90010161,0.98227069,1,-0.0044358834
430,6.5470325e-06,0.56707824,0.56707824,,,,,,,,,,,,,,,,,,,,,0.56707824,,0.11820546,,0.44887277,0,,,0.72231765,0.82930907,0.77214431,0.90239365,0.9785134,1,-0.0044942077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,6.5331392e-06,0.57016333,0.57016333,,,,,,,,,,,,,,,,,,,,,0.57016333,,0.11668025,,0.45348309,0,,,0.70720512,0.80872763,0.75763885,0.87836517,0.9780755,1,-0.0045483811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,6.5192355e-06,0.53942337,0.53942337,,,,,,,,,,,,,,,,,,,,,0.53942337,,0.11361014,,0.42581324,0,,,0.75460452,0.85609031,0.81982114,0.89983795,0.97833856,1,-0.0045998447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,6.5053215e-06,0.53099705,0.53099705,,,,,,,,,,,,,,,,,,,,,0.53099705,,0.10793282,,0.42306423,0,,,0.73805833,0.84213047,0.78914119,0.91689088,0.97987019,1,-0.0045867505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
